cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
6.4808e+00 7.0000e+04 -1.0000e-03 -5.0986e+02 -4.6930e-03 -4.3303e-04 3.9972e-01 1.0000e+00 9.0000e-01 44 504
6.5737e+00 7.1000e+04 -1.0000e-03 -5.2055e+02 -1.0687e-02 -5.7970e-04 3.9972e-01 1.0000e+00 9.0000e-01 44 514
6.6648e+00 7.2000e+04 -1.0000e-03 -5.2734e+02 -6.7920e-03 -1.9986e-04 3.9971e-01 1.0000e+00 9.0000e-01 44 520
6.7565e+00 7.3000e+04 -1.0000e-03 -5.3393e+02 -6.5900e-03 -1.2445e-03 3.9971e-01 1.0000e+00 9.0000e-01 44 526
6.8491e+00 7.4000e+04 -1.0000e-03 -5.3742e+02 -3.4920e-03 1.7425e-02 3.9970e-01 1.0000e+00 2.8874e-07 44 529
6.9409e+00 7.5000e+04 -1.0000e-03 -5.4621e+02 -8.7880e-03 -1.2571e-03 3.9970e-01 1.0000e+00 9.0000e-01 45 538
7.0343e+00 7.6000e+04 -1.0000e-03 -5.5599e+02 -9.7870e-03 -1.9713e-03 3.9970e-01 1.0000e+00 9.0000e-01 46 548
7.1266e+00 7.7000e+04 -1.0000e-03 -5.6358e+02 -7.5890e-03 -1.4784e-03 3.9969e-01 1.0000e+00 9.0000e-01 46 555
7.2182e+00 7.8000e+04 -1.0000e-03 -5.6937e+02 -5.7910e-03 -1.9161e-02 3.9969e-01 1.0000e+00 9.0000e-01 47 561
7.3099e+00 7.9000e+04 -1.0000e-03 -5.6997e+02 -5.9200e-04 -1.0468e-03 3.9968e-01 1.0000e+00 9.0000e-01 49 563
7.4023e+00 8.0000e+04 -1.0000e-03 -5.7486e+02 -4.8930e-03 -1.8320e-03 3.9968e-01 1.0000e+00 9.0000e-01 50 568
7.4970e+00 8.1000e+04 -1.0000e-03 -5.8565e+02 -1.0788e-02 -2.1398e-03 3.9968e-01 1.0000e+00 9.0000e-01 50 578
7.5969e+00 8.2000e+04 -1.0000e-03 -5.9534e+02 -9.6880e-03 -1.1198e-03 3.9967e-01 1.0000e+00 9.0000e-01 50 587
