cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
1.6759e+01 9.9000e+04 -1.0000e-03 -7.3898e+02 -4.5920e-03 -1.9818e-03 4.9951e-01 1.0000e+00 9.5545e-01 37 706
1.6926e+01 1.0000e+05 -1.0000e-03 -7.5386e+02 -1.4885e-02 -4.9991e-03 4.9950e-01 1.0000e+00 9.5500e-01 37 720
1.7092e+01 1.0100e+05 -1.0000e-03 -7.6675e+02 -1.2887e-02 5.5220e-02 4.9950e-01 1.0000e+00 9.5455e-01 37 732
1.7275e+01 1.0200e+05 -1.0000e-03 -7.7244e+02 -5.6900e-03 -1.8187e-02 4.9949e-01 1.0000e+00 9.5410e-01 38 738
1.7442e+01 1.0300e+05 -1.0000e-03 -7.7803e+02 -5.5910e-03 1.1263e-01 4.9949e-01 1.0000e+00 9.5365e-01 38 743
1.7608e+01 1.0400e+05 -1.0000e-03 -7.8762e+02 -9.5870e-03 2.3262e-02 4.9948e-01 1.0000e+00 9.5320e-01 38 752
1.7774e+01 1.0500e+05 -1.0000e-03 -7.9740e+02 -9.7870e-03 2.6879e-02 4.9948e-01 1.0000e+00 9.5275e-01 39 762
1.7941e+01 1.0600e+05 -1.0000e+00 -8.0409e+02 -6.6890e-03 -7.3768e-01 4.9947e-01 1.0000e+00 9.5230e-01 40 769
1.8107e+01 1.0700e+05 -1.0000e-03 -8.0878e+02 -4.6910e-03 4.4179e-03 4.9947e-01 1.0000e+00 9.5185e-01 41 774
1.8273e+01 1.0800e+05 -1.0000e-03 -8.1537e+02 -6.5900e-03 -1.9981e-03 4.9946e-01 1.0000e+00 9.5140e-01 41 780
1.8440e+01 1.0900e+05 -1.0000e-03 -8.2007e+02 -4.6910e-03 -7.7652e-03 4.9946e-01 1.0000e+00 9.5095e-01 42 785
1.8612e+01 1.1000e+05 -1.0000e-03 -8.2765e+02 -7.5890e-03 -8.8150e-03 4.9945e-01 1.0000e+00 9.5050e-01 42 792
1.8784e+01 1.1100e+05 -1.0000e-03 -8.3435e+02 -6.6910e-03 -3.0659e-02 4.9945e-01 1.0000e+00 9.5005e-01 42 798
1.8960e+01 1.1200e+05 -1.0000e-03 -8.5023e+02 -1.5884e-02 1.1866e-02 4.9944e-01 1.0000e+00 9.4960e-01 42 813
1.9127e+01 1.1300e+05 -1.0000e-03 -8.5792e+02 -7.6880e-03 -2.9573e-03 4.9944e-01 1.0000e+00 9.4915e-01 43 821
1.9294e+01 1.1400e+05 -1.0000e-03 -8.6970e+02 -1.1787e-02 -3.5328e-03 4.9943e-01 1.0000e+00 9.4870e-01 43 832
1.9472e+01 1.1500e+05 -1.0000e-03 -8.7539e+02 -5.6900e-03 9.0619e-02 4.9943e-01 1.0000e+00 9.4825e-01 44 838
1.9638e+01 1.1600e+05 -1.0000e-03 -8.8208e+02 -6.6890e-03 -1.3656e-02 4.9942e-01 1.0000e+00 9.4780e-01 45 845
1.9804e+01 1.1700e+05 -1.0000e-03 -8.8777e+02 -5.6900e-03 -1.2377e-02 4.9942e-01 1.0000e+00 9.4735e-01 46 851
1.9971e+01 1.1800e+05 -1.0000e-03 -8.9436e+02 -6.5900e-03 -6.6268e-03 4.9941e-01 1.0000e+00 9.4690e-01 46 857
2.0138e+01 1.1900e+05 -1.0000e-03 -9.0305e+02 -8.6890e-03 -8.9977e-03 4.9941e-01 1.0000e+00 9.4645e-01 46 865
2.0304e+01 1.2000e+05 -1.0000e-03 -9.1264e+02 -9.5870e-03 -7.8804e-03 4.9940e-01 1.0000e+00 9.4600e-01 46 874
2.0486e+01 1.2100e+05 -1.0000e-03 -9.1423e+02 -1.5930e-03 -9.9879e-04 4.9940e-01 1.0000e+00 9.4555e-01 47 876
2.0652e+01 1.2200e+05 -1.0000e-03 -9.2402e+02 -9.7870e-03 1.0515e+00 4.9939e-01 1.0000e+00 9.4510e-01 48 886
2.0818e+01 1.2300e+05 -1.0000e-03 -9.3081e+02 -6.7920e-03 -4.9939e-04 4.9939e-01 1.0000e+00 9.4465e-01 48 892
2.0985e+01 1.2400e+05 -1.0000e-03 -9.4470e+02 -1.3886e-02 2.6885e-03 4.9938e-01 1.0000e+00 9.4420e-01 48 905
2.1151e+01 1.2500e+05 -1.0000e-03 -9.5139e+02 -6.6910e-03 -1.0759e-02 4.9938e-01 1.0000e+00 9.4375e-01 48 911
2.1318e+01 1.2600e+05 -1.0000e-03 -9.6318e+02 -1.1787e-02 -3.8269e-03 4.9937e-01 1.0000e+00 9.4330e-01 48 922
2.1486e+01 1.2700e+05 -1.0000e-03 -9.6677e+02 -3.5930e-03 -4.0373e-03 4.9937e-01 1.0000e+00 9.4285e-01 48 925
2.1652e+01 1.2800e+05 -1.0000e-03 -9.7656e+02 -9.7890e-03 3.5187e-03 4.9936e-01 1.0000e+00 9.4240e-01 48 934
2.1818e+01 1.2900e+05 -1.0000e-03 -9.8525e+02 -8.6890e-03 5.6731e-01 4.9936e-01 1.0000e+00 9.4195e-01 48 942
2.2000e+01 1.3000e+05 -1.0000e-03 -9.9403e+02 -8.7880e-03 9.5095e-02 4.9935e-01 1.0000e+00 9.4150e-01 49 951
2.2167e+01 1.3100e+05 -1.0000e-03 -1.0006e+03 -6.5900e-03 8.9048e-02 4.9935e-01 1.0000e+00 9.4105e-01 49 957
2.2334e+01 1.3200e+05 -1.0000e-03 -1.0032e+03 -2.5920e-03 -5.3178e-03 4.9934e-01 1.0000e+00 9.4060e-01 50 960
2.2500e+01 1.3300e+05 -1.0000e-03 -1.0108e+03 -7.5870e-03 2.0812e-02 4.9934e-01 1.0000e+00 9.4015e-01 51 968
2.2666e+01 1.3400e+05 -1.0000e-03 -1.0165e+03 -5.6900e-03 -1.0095e-02 4.9933e-01 1.0000e+00 9.3970e-01 52 974
2.2832e+01 1.3500e+05 -1.0000e-03 -1.0202e+03 -3.6920e-03 9.3457e-02 4.9933e-01 1.0000e+00 9.3925e-01 53 978
2.2999e+01 1.3600e+05 -1.0000e-03 -1.0278e+03 -7.5890e-03 -6.1915e-03 4.9932e-01 1.0000e+00 9.3880e-01 53 985
2.3165e+01 1.3700e+05 -1.0000e-03 -1.0387e+03 -1.0887e-02 1.2100e+00 4.9932e-01 1.0000e+00 9.3835e-01 54 996
2.3331e+01 1.3800e+05 -1.0000e-03 -1.0464e+03 -7.6900e-03 -7.0981e-03 4.9931e-01 1.0000e+00 9.3790e-01 54 1003
2.3519e+01 1.3900e+05 -1.0000e-03 -1.0622e+03 -1.5884e-02 8.3138e-02 4.9931e-01 1.0000e+00 9.3745e-01 54 1018
2.3685e+01 1.4000e+05 -1.0000e-03 -1.0678e+03 -5.5910e-03 5.4320e-02 4.9930e-01 1.0000e+00 9.3700e-01 54 1023
2.3852e+01 1.4100e+05 -1.0000e-03 -1.0684e+03 -5.9400e-04 6.1721e-01 4.9930e-01 1.0000e+00 9.3655e-01 55 1024
2.4018e+01 1.4200e+05 -1.0000e-03 -1.0730e+03 -4.5920e-03 6.0242e-01 4.9929e-01 1.0000e+00 9.3610e-01 55 1028
2.4184e+01 1.4300e+05 -1.0000e-03 -1.0777e+03 -4.6910e-03 7.5069e-02 4.9929e-01 1.0000e+00 9.3565e-01 56 1033
2.4351e+01 1.4400e+05 -1.0000e-03 -1.0833e+03 -5.5910e-03 -6.1857e-03 4.9928e-01 1.0000e+00 9.3520e-01 56 1038
2.4520e+01 1.4500e+05 -1.0000e-03 -1.0911e+03 -7.7890e-03 -1.1864e-03 4.9928e-01 1.0000e+00 9.3475e-01 57 1046
2.4687e+01 1.4600e+05 -1.0000e-03 -1.0968e+03 -5.6880e-03 -1.2805e-02 4.9927e-01 1.0000e+00 9.3430e-01 59 1053
2.4854e+01 1.4700e+05 -1.0000e-03 -1.1025e+03 -5.6900e-03 1.3262e-01 4.9927e-01 1.0000e+00 9.3385e-01 60 1059
